INFO 2026-05-19 15:42:56,780 autoreload 17304 6612 Watching for file changes with StatReloader
INFO 2026-05-23 16:05:03,473 views 17240 8316 CategoryViewSet.list called with params: <QueryDict: {}>
WARNING 2026-05-23 16:05:03,491 basehttp 17240 12164 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-23 16:05:03,503 views 17240 8316 Successfully returned 4 categories
INFO 2026-05-23 16:05:03,507 basehttp 17240 8316 "GET /api/products/categories/ HTTP/1.1" 200 270
WARNING 2026-05-23 16:06:02,432 basehttp 17240 14252 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:06:02,432 basehttp 17240 13196 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-23 16:06:02,668 basehttp 17240 996 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:06:02,680 basehttp 17240 3592 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:06:02,697 basehttp 17240 12112 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:06:02,716 basehttp 17240 12432 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:06:02,890 basehttp 17240 6416 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:06:02,919 basehttp 17240 17436 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
INFO 2026-05-23 16:06:02,920 views 17240 15328 CategoryViewSet.list called with params: <QueryDict: {}>
WARNING 2026-05-23 16:06:02,938 basehttp 17240 6268 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:06:02,954 basehttp 17240 5776 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
INFO 2026-05-23 16:06:02,962 views 17240 15328 Successfully returned 4 categories
INFO 2026-05-23 16:06:02,965 basehttp 17240 15328 "GET /api/products/categories/ HTTP/1.1" 200 270
WARNING 2026-05-23 16:06:03,060 basehttp 17240 3592 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:06:03,064 basehttp 17240 12432 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:06:03,084 basehttp 17240 14252 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:06:03,476 basehttp 17240 12112 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:06:03,491 basehttp 17240 13196 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:06:03,598 basehttp 17240 996 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:06:03,610 basehttp 17240 15328 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:06:03,716 basehttp 17240 6268 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:06:03,730 basehttp 17240 6416 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:06:03,934 basehttp 17240 17436 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:06:03,960 basehttp 17240 5776 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:06:04,168 basehttp 17240 12112 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:06:04,187 basehttp 17240 12652 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:06:04,199 basehttp 17240 13196 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:06:04,265 basehttp 17240 996 "GET /api/website/site-config/ HTTP/1.1" 404 23020
INFO 2026-05-23 16:06:05,012 basehttp 17240 9664 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:06:05,028 basehttp 17240 9664 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
INFO 2026-05-23 16:06:17,852 basehttp 17240 16472 "GET /api/stores/ HTTP/1.1" 200 554
INFO 2026-05-23 16:06:21,650 basehttp 17240 16472 "GET /api/wholesale/content/ HTTP/1.1" 200 82
INFO 2026-05-23 16:06:30,319 basehttp 17240 13528 "POST /api/wholesale/auth/login/ HTTP/1.1" 200 1524
INFO 2026-05-23 16:06:35,306 basehttp 17240 16200 "GET /api/wholesale/profile/ HTTP/1.1" 200 598
INFO 2026-05-23 16:06:35,350 basehttp 17240 10144 "GET /api/wholesale/notifications/ HTTP/1.1" 200 52
ERROR 2026-05-23 16:06:35,891 log 17240 10736 Internal Server Error: /api/orders/my-orders/
Traceback (most recent call last):
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\fields\__init__.py", line 2123, in get_prep_value
    return int(value)
ValueError: invalid literal for int() with base 10: 'aeb0c152-f97f-4c91-804f-91e64dcb7742'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\views.py", line 503, in dispatch
    self.initial(request, *args, **kwargs)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\views.py", line 420, in initial
    self.perform_authentication(request)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\views.py", line 330, in perform_authentication
    request.user
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\request.py", line 232, in user
    self._authenticate()
    ~~~~~~~~~~~~~~~~~~^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework\request.py", line 385, in _authenticate
    user_auth_tuple = authenticator.authenticate(self)
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework_simplejwt\authentication.py", line 51, in authenticate
    return self.get_user(validated_token), validated_token
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\rest_framework_simplejwt\authentication.py", line 132, in get_user
    user = self.user_model.objects.get(**{api_settings.USER_ID_FIELD: user_id})
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\query.py", line 635, in get
    clone = self._chain() if self.query.combinator else self.filter(*args, **kwargs)
                                                        ~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\query.py", line 1476, in filter
    return self._filter_or_exclude(False, args, kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\query.py", line 1494, in _filter_or_exclude
    clone._filter_or_exclude_inplace(negate, args, kwargs)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\query.py", line 1501, in _filter_or_exclude_inplace
    self._query.add_q(Q(*args, **kwargs))
    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\sql\query.py", line 1609, in add_q
    clause, _ = self._add_q(q_object, self.used_aliases)
                ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\sql\query.py", line 1641, in _add_q
    child_clause, needed_inner = self.build_filter(
                                 ~~~~~~~~~~~~~~~~~^
        child,
        ^^^^^^
    ...<7 lines>...
        update_join_types=update_join_types,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\sql\query.py", line 1555, in build_filter
    condition = self.build_lookup(lookups, col, value)
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\sql\query.py", line 1385, in build_lookup
    lookup = lookup_class(lhs, rhs)
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\lookups.py", line 30, in __init__
    self.rhs = self.get_prep_lookup()
               ~~~~~~~~~~~~~~~~~~~~^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\lookups.py", line 369, in get_prep_lookup
    return super().get_prep_lookup()
           ~~~~~~~~~~~~~~~~~~~~~~~^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\lookups.py", line 88, in get_prep_lookup
    return self.lhs.output_field.get_prep_value(self.rhs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "D:\Munna\Munna\icommerce\icommerce\backend\venv\Lib\site-packages\django\db\models\fields\__init__.py", line 2125, in get_prep_value
    raise e.__class__(
        "Field '%s' expected a number but got %r." % (self.name, value),
    ) from e
ValueError: Field 'id' expected a number but got 'aeb0c152-f97f-4c91-804f-91e64dcb7742'.
ERROR 2026-05-23 16:06:35,921 basehttp 17240 10736 "GET /api/orders/my-orders/ HTTP/1.1" 500 213735
INFO 2026-05-23 16:06:50,849 views 17240 11704 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-23 16:06:50,849 basehttp 17240 6240 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-23 16:06:50,860 views 17240 11704 Successfully returned 4 categories
INFO 2026-05-23 16:06:50,862 basehttp 17240 11704 "GET /api/products/categories/ HTTP/1.1" 200 270
INFO 2026-05-23 16:06:51,513 basehttp 17240 10736 - Broken pipe from ('127.0.0.1', 10506)
INFO 2026-05-23 16:24:22,700 views 17240 13428 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-23 16:24:22,703 basehttp 17240 17236 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:24:22,726 basehttp 17240 6980 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-23 16:24:22,739 views 17240 13428 Successfully returned 4 categories
INFO 2026-05-23 16:24:22,741 basehttp 17240 13428 "GET /api/products/categories/ HTTP/1.1" 200 270
INFO 2026-05-23 16:24:30,399 basehttp 17240 2668 "GET /admin/products/category/ HTTP/1.1" 200 34465
INFO 2026-05-23 16:24:30,470 basehttp 17240 2668 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-23 16:24:31,627 basehttp 17240 2932 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-23 16:24:35,563 basehttp 17240 2668 "GET /admin/products/category/add/ HTTP/1.1" 200 33845
INFO 2026-05-23 16:24:35,595 basehttp 17240 2668 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2026-05-23 16:24:35,606 basehttp 17240 16664 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2026-05-23 16:24:35,611 basehttp 17240 15196 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2026-05-23 16:24:35,615 basehttp 17240 2668 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-23 16:24:35,622 basehttp 17240 2668 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2026-05-23 16:24:36,077 basehttp 17240 2932 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2026-05-23 16:24:36,078 basehttp 17240 12972 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2026-05-23 16:24:36,085 basehttp 17240 10096 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-23 16:24:48,627 basehttp 17240 2668 "POST /admin/products/category/add/ HTTP/1.1" 302 0
INFO 2026-05-23 16:24:48,667 basehttp 17240 2668 "GET /admin/products/category/ HTTP/1.1" 200 35331
INFO 2026-05-23 16:24:48,723 basehttp 17240 2668 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-23 16:24:48,753 basehttp 17240 2668 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2026-05-23 16:24:48,762 basehttp 17240 10096 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-23 16:24:51,226 views 17240 1712 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-23 16:24:51,235 basehttp 17240 18296 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:24:51,252 basehttp 17240 18556 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:24:51,267 basehttp 17240 1448 "GET /api/site-config/ HTTP/1.1" 404 4796
INFO 2026-05-23 16:24:51,272 views 17240 1712 Successfully returned 4 categories
INFO 2026-05-23 16:24:51,274 basehttp 17240 1712 "GET /api/products/categories/ HTTP/1.1" 200 402
WARNING 2026-05-23 16:24:51,293 basehttp 17240 18296 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:24:51,377 basehttp 17240 1448 "GET /api/website/site-config/ HTTP/1.1" 404 23020
INFO 2026-05-23 16:24:52,123 basehttp 17240 7072 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:24:52,123 basehttp 17240 13724 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
INFO 2026-05-23 16:25:00,276 basehttp 17240 2668 "GET /admin/products/category/ HTTP/1.1" 200 35127
INFO 2026-05-23 16:25:00,328 basehttp 17240 2668 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-23 16:25:01,386 basehttp 17240 10096 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2026-05-23 16:25:15,184 basehttp 17240 556 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:15,222 basehttp 17240 3940 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:15,244 basehttp 17240 4524 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:15,311 basehttp 17240 556 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:15,541 basehttp 17240 3940 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:15,554 basehttp 17240 4524 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:15,802 basehttp 17240 8808 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:15,837 basehttp 17240 3940 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:16,052 basehttp 17240 4524 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:16,067 basehttp 17240 8808 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:16,123 basehttp 17240 9032 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
INFO 2026-05-23 16:25:16,162 basehttp 17240 8808 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:25:16,162 basehttp 17240 4524 "GET /api/site-config/ HTTP/1.1" 404 4796
INFO 2026-05-23 16:25:17,494 views 17240 18584 CategoryViewSet.list called with params: <QueryDict: {}>
WARNING 2026-05-23 16:25:17,510 basehttp 17240 4204 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-23 16:25:17,523 views 17240 18584 Successfully returned 4 categories
INFO 2026-05-23 16:25:17,524 basehttp 17240 18584 "GET /api/products/categories/ HTTP/1.1" 200 402
WARNING 2026-05-23 16:25:18,561 basehttp 17240 15052 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:18,594 basehttp 17240 18936 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:18,594 basehttp 17240 5452 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:18,594 basehttp 17240 14856 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:19,200 basehttp 17240 4524 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:19,221 basehttp 17240 8808 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:19,327 basehttp 17240 9032 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:19,621 basehttp 17240 4524 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:19,635 basehttp 17240 18584 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:19,765 basehttp 17240 4204 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:19,778 basehttp 17240 15052 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:19,859 basehttp 17240 5452 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:19,873 basehttp 17240 14856 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:21,335 basehttp 17240 10596 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
INFO 2026-05-23 16:25:21,374 views 17240 17472 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-23 16:25:21,398 basehttp 17240 7708 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:25:21,406 basehttp 17240 5384 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:21,406 basehttp 17240 19072 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-23 16:25:21,416 views 17240 17472 Successfully returned 4 categories
INFO 2026-05-23 16:25:21,417 basehttp 17240 17472 "GET /api/products/categories/ HTTP/1.1" 200 402
WARNING 2026-05-23 16:25:21,522 basehttp 17240 9988 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:21,559 basehttp 17240 4524 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:21,562 basehttp 17240 15228 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:21,574 basehttp 17240 18584 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:21,808 basehttp 17240 10596 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:21,822 basehttp 17240 4204 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:21,837 basehttp 17240 15052 "GET /api/website/site-config/ HTTP/1.1" 404 23020
INFO 2026-05-23 16:25:24,376 basehttp 17240 7072 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:25:24,394 basehttp 17240 13724 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
WARNING 2026-05-23 16:25:33,683 basehttp 17240 7432 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:33,695 basehttp 17240 7276 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:33,880 basehttp 17240 7432 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:34,481 basehttp 17240 7276 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:34,514 basehttp 17240 16012 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:34,541 basehttp 17240 17884 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:34,541 basehttp 17240 7432 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:35,042 basehttp 17240 7276 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:35,765 basehttp 17240 11120 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:35,883 basehttp 17240 12032 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:35,971 basehttp 17240 3252 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:36,096 basehttp 17240 7276 "GET /api/website/site-config/ HTTP/1.1" 404 23020
INFO 2026-05-23 16:25:36,473 views 17240 11120 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-23 16:25:36,473 basehttp 17240 16012 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:25:36,473 basehttp 17240 17884 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:36,492 basehttp 17240 3252 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-23 16:25:36,570 views 17240 11120 Successfully returned 4 categories
INFO 2026-05-23 16:25:36,571 basehttp 17240 11120 "GET /api/products/categories/ HTTP/1.1" 200 402
WARNING 2026-05-23 16:25:37,245 basehttp 17240 13476 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:37,262 basehttp 17240 10920 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:37,262 basehttp 17240 11188 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:37,263 basehttp 17240 1664 "GET /api/homepage/ HTTP/1.1" 404 4787
WARNING 2026-05-23 16:25:37,312 basehttp 17240 19920 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:37,344 basehttp 17240 17884 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:37,350 basehttp 17240 16012 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:37,457 basehttp 17240 11120 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:37,478 basehttp 17240 3252 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:37,515 basehttp 17240 13476 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:38,649 basehttp 17240 13724 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
INFO 2026-05-23 16:25:38,649 basehttp 17240 7072 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-23 16:25:40,659 views 17240 1664 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-23 16:25:40,663 basehttp 17240 16012 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:25:40,665 basehttp 17240 17884 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:25:40,680 basehttp 17240 11188 "GET /api/homepage/ HTTP/1.1" 404 4787
INFO 2026-05-23 16:25:40,686 views 17240 1664 Successfully returned 4 categories
INFO 2026-05-23 16:25:40,687 basehttp 17240 1664 "GET /api/products/categories/ HTTP/1.1" 200 402
WARNING 2026-05-23 16:25:40,716 basehttp 17240 10920 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:25:40,784 basehttp 17240 17884 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:25:41,544 basehttp 17240 7072 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
INFO 2026-05-23 16:25:41,545 basehttp 17240 13724 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-23 16:25:43,907 views 17240 1664 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-23 16:25:43,907 basehttp 17240 16012 "GET /api/products/ HTTP/1.1" 200 349
INFO 2026-05-23 16:25:43,923 views 17240 1664 Successfully returned 4 categories
INFO 2026-05-23 16:25:43,924 basehttp 17240 1664 "GET /api/products/categories/ HTTP/1.1" 200 402
INFO 2026-05-23 16:26:13,095 views 17240 16368 CategoryViewSet.list called with params: <QueryDict: {}>
INFO 2026-05-23 16:26:13,113 basehttp 17240 7548 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:26:13,113 basehttp 17240 8724 "GET /api/site-config/ HTTP/1.1" 404 4796
INFO 2026-05-23 16:26:13,140 views 17240 16368 Successfully returned 4 categories
WARNING 2026-05-23 16:26:13,173 basehttp 17240 7548 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
INFO 2026-05-23 16:26:13,186 basehttp 17240 16368 "GET /api/products/categories/ HTTP/1.1" 200 402
WARNING 2026-05-23 16:26:13,222 basehttp 17240 8724 "GET /api/website/site-config/ HTTP/1.1" 404 23020
INFO 2026-05-23 16:26:15,211 basehttp 17240 7072 "GET /api/products/ HTTP/1.1" 200 349
WARNING 2026-05-23 16:26:15,230 basehttp 17240 13724 "GET /api/delivery-charge/ HTTP/1.1" 404 4808
WARNING 2026-05-23 16:26:21,976 basehttp 17240 2520 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:26:22,124 basehttp 17240 12136 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:26:22,136 basehttp 17240 12432 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:26:22,190 basehttp 17240 2520 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:26:22,799 basehttp 17240 20124 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:26:22,799 basehttp 17240 19312 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:26:22,831 basehttp 17240 14680 "GET /api/website/site-config/ HTTP/1.1" 404 23020
WARNING 2026-05-23 16:26:22,831 basehttp 17240 6564 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:26:22,832 basehttp 17240 11912 "GET /api/site-config/ HTTP/1.1" 404 4796
WARNING 2026-05-23 16:26:22,861 basehttp 17240 9844 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
WARNING 2026-05-23 16:26:22,964 basehttp 17240 2520 "GET /api/site-config/footer/ HTTP/1.1" 404 4817
